"",date,day_of_week,day_name,is_weekend,month,year,day_of_year,week_of_year,academic_period,period_type,seasonal_multiplier,period_description,total_enrollment,active_enrollment,residential_students,commuter_students,total_meal_plan_holders,enrollment_seasonal_factor,weather,weather_impact,campus_event,event_impact,event_scheduled,total_transactions,guest_transactions,base_transaction_rate,meal_swipes,dining_dollars_transactions,bronco_bucks_transactions,credit_debit_transactions,breakfast_transactions,lunch_transactions,dinner_transactions,late_night_transactions,estimated_daily_revenue,avg_transaction_value,labor_cost_actual,transactions_per_meal_plan_holder,facility_capacity_utilization,peak_meal_period_volume,actual_foh_general,actual_foh_cashier,actual_kitchen_prep,actual_kitchen_line,actual_dish_room,actual_management,total_actual_hours,revenue_per_labor_hour,transactions_per_labor_hour,labor_cost_percentage
456,2025-04-01,1,Tuesday,False,4,2025,91,14,spring_semester,regular,0.96,Regular spring semester,32088,30804,5236,25568,7230,0.96,sunny,1.000,regular_day,1.00,False,1564,74,0.2044,1529,21,7,7,281,813,422,48,20723.00,13.25,2829.38,0.216,0.920000,813,32.5,14.4,30.3,44.5,21.6,7.6,150.9,137.33,10.36,13.7
457,2025-04-02,2,Wednesday,False,4,2025,92,14,spring_semester,regular,0.96,Regular spring semester,32090,30806,5237,25569,7231,0.96,sunny,1.000,regular_day,1.00,False,1609,76,0.2044,1573,22,8,6,289,836,434,50,21319.25,13.25,2887.50,0.223,0.946471,836,33.2,14.7,30.9,45.4,22.1,7.7,154.0,138.44,10.45,13.5
458,2025-04-03,3,Thursday,False,4,2025,93,14,spring_semester,regular,0.96,Regular spring semester,32092,30808,5237,25571,7231,0.96,sunny,1.000,regular_day,1.00,False,1534,73,0.2044,1500,21,7,6,276,797,414,47,20325.50,13.25,2465.62,0.212,0.902353,797,26.7,12.4,27.7,39.8,17.8,7.1,131.5,154.57,11.67,12.1
459,2025-04-04,4,Friday,False,4,2025,94,14,spring_semester,regular,0.96,Regular spring semester,32095,30811,5237,25574,7231,0.96,cloudy,1.023,campus_construction,0.94,False,1275,60,0.2044,1246,17,6,6,229,663,344,39,16893.75,13.25,1995.00,0.176,0.750000,663,21.6,10.0,22.4,32.2,14.4,5.8,106.4,158.78,11.98,11.8
460,2025-04-05,5,Saturday,True,4,2025,95,14,spring_semester,regular,0.96,Regular spring semester,32097,30813,5238,25575,7232,0.96,sunny,1.000,regular_day,1.00,False,1057,50,0.2044,1033,14,5,5,190,549,285,33,14005.25,13.25,1303.12,0.146,0.621765,549,14.1,6.5,14.6,21.1,9.4,3.8,69.5,201.51,15.21,9.3
461,2025-04-06,6,Sunday,True,4,2025,96,14,spring_semester,regular,0.96,Regular spring semester,32100,30816,5238,25578,7233,0.96,sunny,1.000,regular_day,1.00,False,1222,58,0.2044,1195,17,6,4,219,635,329,39,16191.50,13.25,1451.25,0.169,0.718824,635,15.7,7.3,16.3,23.4,10.5,4.2,77.4,209.19,15.79,9.0
462,2025-04-07,0,Monday,False,4,2025,97,15,spring_semester,regular,0.96,Regular spring semester,32102,30817,5238,25579,7233,0.96,rainy,1.147,regular_day,1.00,False,1572,74,0.2044,1537,22,7,6,282,817,424,49,20829.00,13.25,2953.12,0.217,0.924706,817,33.9,15.1,31.6,46.4,22.6,7.9,157.5,132.25,9.98,14.2
463,2025-04-08,1,Tuesday,False,4,2025,98,15,spring_semester,regular,0.96,Regular spring semester,32104,30819,5239,25580,7234,0.96,sunny,1.000,regular_day,1.00,False,1564,74,0.2044,1529,21,7,7,281,813,422,48,20723.00,13.25,2829.38,0.216,0.920000,813,32.5,14.4,30.3,44.5,21.6,7.6,150.9,137.33,10.36,13.7
464,2025-04-09,2,Wednesday,False,4,2025,99,15,spring_semester,regular,0.96,Regular spring semester,32107,30822,5239,25583,7234,0.96,sunny,1.000,regular_day,1.00,False,1609,76,0.2044,1573,22,8,6,289,836,434,50,21319.25,13.25,2887.50,0.222,0.946471,836,33.2,14.7,30.9,45.4,22.1,7.7,154.0,138.44,10.45,13.5
465,2025-04-10,3,Thursday,False,4,2025,100,15,spring_semester,regular,0.96,Regular spring semester,32109,30824,5240,25584,7235,0.96,cloudy,1.023,regular_day,1.00,False,1570,74,0.2044,1535,21,7,7,282,816,423,49,20802.50,13.25,2838.75,0.217,0.923529,816,32.6,14.5,30.4,44.6,21.7,7.6,151.4,137.40,10.37,13.6
466,2025-04-11,4,Friday,False,4,2025,101,15,spring_semester,regular,0.96,Regular spring semester,32112,30827,5240,25587,7235,0.96,sunny,1.000,regular_day,1.00,False,1326,63,0.2044,1296,18,6,6,238,689,358,41,17569.50,13.25,2051.25,0.183,0.780000,689,22.2,10.3,23.0,33.2,14.8,5.9,109.4,160.60,12.12,11.7
467,2025-04-12,5,Saturday,True,4,2025,102,15,spring_semester,regular,0.96,Regular spring semester,32114,30829,5240,25589,7235,0.96,cloudy,1.023,sports_events,1.12,False,1212,57,0.2044,1185,16,6,5,218,630,327,37,16059.00,13.25,1441.88,0.168,0.712941,630,15.6,7.2,16.2,23.3,10.4,4.2,76.9,208.83,15.76,9.0
468,2025-04-13,6,Sunday,True,4,2025,103,15,spring_semester,regular,0.96,Regular spring semester,32117,30832,5241,25591,7237,0.96,sunny,1.000,regular_day,1.00,False,1222,58,0.2044,1195,17,6,4,219,635,329,39,16191.50,13.25,1451.25,0.169,0.718824,635,15.7,7.3,16.3,23.4,10.5,4.2,77.4,209.19,15.79,9.0
469,2025-04-14,0,Monday,False,4,2025,104,16,spring_semester,regular,0.96,Regular spring semester,32119,30834,5241,25593,7237,0.96,sunny,1.000,regular_day,1.00,False,1371,65,0.2044,1340,19,6,6,246,712,370,43,18165.75,13.25,2105.62,0.189,0.806471,712,22.8,10.6,23.6,34.0,15.2,6.1,112.3,161.76,12.21,11.6
470,2025-04-15,1,Tuesday,False,4,2025,105,16,spring_semester,regular,0.96,Regular spring semester,32121,30836,5242,25594,7238,0.96,rainy,1.147,regular_day,1.0,False,1796,85,0.2044,1756,25,8,7,323,933,484,56,23797.00,13.25,3253.12,0.248,1.000000,933,37.4,16.6,34.8,51.1,24.9,8.7,173.5,137.16,10.35,13.7
471,2025-04-16,2,Wednesday,False,4,2025,106,16,spring_semester,regular,0.96,Regular spring semester,32124,30839,5242,25597,7238,0.96,sunny,1.000,regular_day,1.0,False,1610,76,0.2044,1574,22,8,6,289,837,434,50,21332.50,13.25,2887.50,0.222,0.947059,837,33.2,14.7,30.9,45.4,22.1,7.7,154.0,138.52,10.45,13.5
472,2025-04-17,3,Thursday,False,4,2025,107,16,spring_semester,regular,0.96,Regular spring semester,32126,30840,5242,25598,7238,0.96,sunny,1.000,regular_day,1.0,False,1536,73,0.2044,1502,21,7,6,276,798,414,48,20352.00,13.25,2467.50,0.212,0.903529,798,26.7,12.4,27.7,39.9,17.8,7.1,131.6,154.65,11.67,12.1
473,2025-04-18,4,Friday,False,4,2025,108,16,spring_semester,regular,0.96,Regular spring semester,32129,30843,5243,25600,7239,0.96,cloudy,1.023,regular_day,1.0,False,1357,64,0.2044,1327,18,6,6,244,705,366,42,17980.25,13.25,2085.00,0.187,0.798235,705,22.6,10.5,23.4,33.7,15.0,6.0,111.2,161.69,12.20,11.6
474,2025-04-19,5,Saturday,True,4,2025,109,16,spring_semester,regular,0.96,Regular spring semester,32131,30845,5243,25602,7239,0.96,sunny,1.000,regular_day,1.0,False,1058,50,0.2044,1034,14,5,5,190,550,285,33,14018.50,13.25,1305.00,0.146,0.622353,550,14.1,6.6,14.6,21.1,9.4,3.8,69.6,201.42,15.20,9.3
475,2025-04-20,6,Sunday,True,4,2025,110,16,spring_semester,regular,0.96,Regular spring semester,32134,30848,5244,25604,7241,0.96,sunny,1.000,regular_day,1.0,False,1223,58,0.2044,1196,17,6,4,220,635,330,38,16204.75,13.25,1453.12,0.169,0.719412,635,15.7,7.3,16.3,23.5,10.5,4.2,77.5,209.09,15.78,9.0
476,2025-04-21,0,Monday,False,4,2025,111,17,spring_semester,regular,0.96,Regular spring semester,32136,30850,5244,25606,7241,0.96,sunny,1.000,regular_day,1.0,False,1372,65,0.2044,1341,19,6,6,246,713,370,43,18179.00,13.25,2105.62,0.189,0.807059,713,22.8,10.6,23.6,34.0,15.2,6.1,112.3,161.88,12.22,11.6
477,2025-04-22,1,Tuesday,False,4,2025,112,17,spring_semester,regular,0.96,Regular spring semester,32139,30853,5245,25608,7242,0.96,sunny,1.000,regular_day,1.0,False,1566,74,0.2044,1531,21,7,7,281,814,422,49,20749.50,13.25,2831.25,0.216,0.921176,814,32.5,14.4,30.3,44.5,21.7,7.6,151.0,137.41,10.37,13.6
478,2025-04-23,2,Wednesday,False,4,2025,113,17,spring_semester,regular,0.96,Regular spring semester,32141,30855,5245,25610,7242,0.96,sunny,1.000,regular_day,1.0,False,1611,76,0.2044,1575,22,8,6,289,837,434,51,21345.75,13.25,2889.38,0.222,0.947647,837,33.2,14.7,31.0,45.4,22.1,7.7,154.1,138.52,10.45,13.5
479,2025-04-24,3,Thursday,False,4,2025,114,17,spring_semester,regular,0.96,Regular spring semester,32143,30857,5245,25612,7242,0.96,rainy,1.147,regular_day,1.0,False,1762,83,0.2044,1723,24,8,7,317,916,475,54,23346.50,13.25,3210.00,0.243,1.000000,916,36.9,16.4,34.4,50.4,24.5,8.6,171.2,136.37,10.29,13.7
480,2025-04-25,4,Friday,False,4,2025,115,17,spring_semester,regular,0.96,Regular spring semester,32146,30860,5246,25614,7243,0.96,sunny,1.000,regular_day,1.0,False,1328,63,0.2044,1298,18,6,6,239,690,358,41,17596.00,13.25,2051.25,0.183,0.781176,690,22.2,10.3,23.0,33.2,14.8,5.9,109.4,160.84,12.14,11.7
481,2025-04-26,5,Saturday,True,4,2025,116,17,spring_semester,regular,0.96,Regular spring semester,32148,30862,5246,25616,7244,0.96,sunny,1.000,regular_day,1.0,False,1059,50,0.2044,1035,14,5,5,190,550,285,34,14031.75,13.25,1306.88,0.146,0.622941,550,14.1,6.6,14.7,21.1,9.4,3.8,69.7,201.32,15.19,9.3
482,2025-04-27,6,Sunday,True,4,2025,117,17,spring_semester,regular,0.96,Regular spring semester,32151,30864,5246,25618,7244,0.96,sunny,1.000,regular_day,1.0,False,1223,58,0.2044,1196,17,6,4,220,635,330,38,16204.75,13.25,1453.12,0.169,0.719412,635,15.7,7.3,16.3,23.5,10.5,4.2,77.5,209.09,15.78,9.0
483,2025-04-28,0,Monday,False,4,2025,118,18,spring_semester,regular,0.96,Regular spring semester,32153,30866,5247,25619,7245,0.96,sunny,1.000,regular_day,1.0,False,1373,65,0.2044,1342,19,6,6,247,713,370,43,18192.25,13.25,2105.62,0.190,0.807647,713,22.8,10.6,23.6,34.0,15.2,6.1,112.3,162.00,12.23,11.6
484,2025-04-29,1,Tuesday,False,4,2025,119,18,spring_semester,regular,0.96,Regular spring semester,32156,30869,5247,25622,7245,0.96,cloudy,1.023,regular_day,1.0,False,1603,76,0.2044,1567,22,8,6,288,833,432,50,21239.75,13.25,2880.00,0.221,0.942941,833,33.1,14.7,30.8,45.3,22.0,7.7,153.6,138.28,10.44,13.6
485,2025-04-30,2,Wednesday,False,4,2025,120,18,spring_semester,regular,0.96,Regular spring semester,32158,30871,5248,25623,7246,0.96,sunny,1.000,regular_day,1.0,False,1612,76,0.2044,1576,22,8,6,290,838,435,49,21359.00,13.25,2893.12,0.222,0.948235,838,33.2,14.8,31.0,45.4,22.1,7.8,154.3,138.43,10.45,13.5
486,2025-05-01,3,Thursday,False,5,2025,121,18,spring_semester,regular,0.96,Regular spring semester,32160,30873,5248,25625,7246,0.96,sunny,1.000,regular_day,1.0,False,1537,73,0.2044,1503,21,7,6,276,799,414,48,20365.25,13.25,2467.50,0.212,0.904118,799,26.7,12.4,27.7,39.9,17.8,7.1,131.6,154.75,11.68,12.1
487,2025-05-02,4,Friday,False,5,2025,122,18,spring_semester,regular,0.96,Regular spring semester,32163,30876,5248,25628,7246,0.96,sunny,1.000,regular_day,1.0,False,1328,63,0.2044,1298,18,6,6,239,690,358,41,17596.00,13.25,2051.25,0.183,0.781176,690,22.2,10.3,23.0,33.2,14.8,5.9,109.4,160.84,12.14,11.7
488,2025-05-03,5,Saturday,True,5,2025,123,18,spring_semester,regular,0.96,Regular spring semester,32165,30878,5249,25629,7248,0.96,cloudy,1.023,regular_day,1.0,False,1084,51,0.2044,1060,15,5,4,195,563,292,34,14363.00,13.25,1329.37,0.150,0.637647,563,14.4,6.7,14.9,21.5,9.6,3.8,70.9,202.58,15.29,9.3
489,2025-05-04,6,Sunday,True,5,2025,124,18,spring_semester,regular,0.96,Regular spring semester,32168,30881,5249,25632,7248,0.96,sunny,1.000,regular_day,1.0,False,1224,58,0.2044,1197,17,6,4,220,636,330,38,16218.00,13.25,1453.12,0.169,0.720000,636,15.7,7.3,16.3,23.5,10.5,4.2,77.5,209.26,15.79,9.0
490,2025-05-05,0,Monday,False,5,2025,125,19,spring_semester,regular,0.96,Regular spring semester,32170,30883,5250,25633,7249,0.96,sunny,1.000,regular_day,1.00,False,1374,65,0.2044,1343,19,6,6,247,714,370,43,18205.50,13.25,2105.62,0.190,0.808235,714,22.8,10.6,23.6,34.0,15.2,6.1,112.3,162.11,12.24,11.6
491,2025-05-06,1,Tuesday,False,5,2025,126,19,spring_semester,regular,0.96,Regular spring semester,32173,30886,5250,25636,7249,0.96,sunny,1.000,graduation,1.43,False,2242,106,0.2044,2192,31,11,8,403,1165,605,69,29706.50,13.25,3939.38,0.309,1.000000,1165,45.2,20.1,42.2,61.9,30.1,10.6,210.1,141.39,10.67,13.3
492,2025-05-07,2,Wednesday,False,5,2025,127,19,spring_semester,regular,0.96,Regular spring semester,32175,30888,5250,25638,7249,0.96,sunny,1.000,conference_hosting,1.16,False,1871,89,0.2044,1829,26,9,7,336,972,505,58,24790.75,13.25,3223.12,0.258,1.000000,972,37.0,16.4,34.5,50.7,24.7,8.6,171.9,144.22,10.88,13.0
493,2025-05-08,3,Thursday,False,5,2025,128,19,finals_weeks,special,1.16,"Extended hours, stress eating, all-nighters",32177,32177,5470,26707,7553,1.00,sunny,1.000,regular_day,1.00,False,1936,92,0.2044,1893,27,9,7,348,1006,522,60,25652.00,13.25,3309.38,0.256,1.000000,1006,38.0,16.9,35.4,52.0,25.3,8.9,176.5,145.34,10.97,12.9
494,2025-05-09,4,Friday,False,5,2025,129,19,finals_weeks,special,1.16,"Extended hours, stress eating, all-nighters",32180,32180,5470,26710,7553,1.00,sunny,1.000,sports_events,1.12,False,1874,89,0.2044,1832,26,9,7,337,974,505,58,24830.50,13.25,3230.62,0.248,1.000000,974,37.1,16.5,34.6,50.7,24.7,8.7,172.3,144.11,10.88,13.0
495,2025-05-10,5,Saturday,True,5,2025,130,19,finals_weeks,special,1.16,"Extended hours, stress eating, all-nighters",32182,32182,5470,26712,7553,1.00,cloudy,1.023,regular_day,1.00,False,1365,65,0.2044,1334,19,6,6,245,709,368,43,18086.25,13.25,1569.38,0.181,0.802941,709,17.0,7.9,17.6,25.4,11.3,4.5,83.7,216.08,16.31,8.7
496,2025-05-11,6,Sunday,True,5,2025,131,19,finals_weeks,special,1.16,"Extended hours, stress eating, all-nighters",32185,32185,5471,26714,7554,1.00,sunny,1.000,regular_day,1.00,False,1542,73,0.2044,1508,21,7,6,277,801,416,48,20431.50,13.25,2100.00,0.204,0.907059,801,24.1,10.7,22.5,33.0,16.1,5.6,112.0,182.42,13.77,10.3
497,2025-05-12,0,Monday,False,5,2025,132,20,finals_weeks,special,1.16,"Extended hours, stress eating, all-nighters",32187,32187,5471,26716,7554,1.00,cloudy,1.023,regular_day,1.00,False,1769,84,0.2044,1730,24,8,7,318,919,477,55,23439.25,13.25,3093.75,0.234,1.000000,919,35.5,15.8,33.1,48.6,23.7,8.3,165.0,142.06,10.72,13.2
498,2025-05-13,1,Tuesday,False,5,2025,133,20,finals_weeks,special,1.16,"Extended hours, stress eating, all-nighters",32190,32190,5472,26718,7556,1.00,sunny,1.000,regular_day,1.00,False,1975,94,0.2044,1931,27,9,8,355,1027,533,60,26168.75,13.25,3354.37,0.261,1.000000,1027,38.5,17.1,35.9,52.7,25.7,9.0,178.9,146.28,11.04,12.8
499,2025-05-14,2,Wednesday,False,5,2025,134,20,finals_weeks,special,1.16,"Extended hours, stress eating, all-nighters",32192,32192,5472,26720,7556,1.00,rainy,1.147,prospective_student_day,1.19,False,2773,132,0.2044,2711,38,13,11,499,1441,748,85,36742.25,13.25,4468.12,0.367,1.000000,1441,51.3,22.8,47.8,70.2,34.2,12.0,238.3,154.18,11.64,12.2
500,2025-05-15,3,Thursday,False,5,2025,135,20,finals_weeks,special,1.16,"Extended hours, stress eating, all-nighters",32194,32194,5472,26722,7556,1.0,sunny,1.000,regular_day,1.00,False,1937,92,0.2044,1894,27,9,7,348,1007,522,60,25665.25,13.25,3309.38,0.256,1.000000,1007,38.0,16.9,35.4,52.0,25.3,8.9,176.5,145.41,10.97,12.9
501,2025-05-16,4,Friday,False,5,2025,136,20,unknown_period,regular,0.50,Unknown academic period,32197,32197,5473,26724,7557,1.0,rainy,1.147,graduation,1.43,True,1183,56,0.2044,1156,16,5,6,212,615,319,37,15674.75,13.25,2103.75,0.157,0.695882,615,22.8,10.5,23.6,34.0,15.2,6.1,112.2,139.70,10.54,13.4
502,2025-05-17,5,Saturday,True,5,2025,137,20,unknown_period,regular,0.50,Unknown academic period,32199,32199,5473,26726,7557,1.0,sunny,1.000,regular_day,1.00,False,575,27,0.2044,562,8,2,3,103,299,155,18,7618.75,13.25,836.25,0.076,0.338235,299,9.1,4.2,9.4,13.5,6.0,2.4,44.6,170.82,12.89,11.0
503,2025-05-18,6,Sunday,True,5,2025,138,20,unknown_period,regular,0.50,Unknown academic period,32202,32202,5474,26728,7558,1.0,sunny,1.000,graduation,1.43,True,951,45,0.2044,930,13,4,4,171,494,256,30,12600.75,13.25,1291.88,0.126,0.559412,494,14.0,6.5,14.5,20.9,9.3,3.7,68.9,182.88,13.80,10.3
504,2025-05-19,0,Monday,False,5,2025,139,21,unknown_period,regular,0.50,Unknown academic period,32204,32204,5474,26730,7558,1.0,rainy,1.147,prospective_student_day,1.19,False,1018,48,0.2044,995,14,5,4,183,529,274,32,13488.50,13.25,1758.75,0.135,0.598824,529,19.1,8.8,19.7,28.4,12.7,5.1,93.8,143.80,10.85,13.0
505,2025-05-20,1,Tuesday,False,5,2025,140,21,unknown_period,regular,0.50,Unknown academic period,32207,32207,5475,26732,7560,1.0,sunny,1.000,club_fair,1.34,False,1141,54,0.2044,1115,15,5,6,205,593,308,35,15118.25,13.25,1968.75,0.151,0.671176,593,21.3,9.9,22.1,31.8,14.2,5.7,105.0,143.98,10.87,13.0
506,2025-05-21,2,Wednesday,False,5,2025,141,21,unknown_period,regular,0.50,Unknown academic period,32209,32209,5475,26734,7560,1.0,sunny,1.000,club_fair,1.34,False,1174,55,0.2044,1148,16,5,5,211,610,316,37,15555.50,13.25,2010.00,0.155,0.690588,610,21.8,10.1,22.5,32.5,14.5,5.8,107.2,145.11,10.95,12.9
507,2025-05-22,3,Thursday,False,5,2025,142,21,unknown_period,regular,0.50,Unknown academic period,32211,32211,5475,26736,7560,1.0,sunny,1.000,regular_day,1.00,False,835,39,0.2044,816,11,4,4,150,434,225,26,11063.75,13.25,1464.38,0.110,0.491176,434,15.9,7.3,16.4,23.7,10.6,4.2,78.1,141.66,10.69,13.2
508,2025-05-23,4,Friday,False,5,2025,143,21,unknown_period,regular,0.50,Unknown academic period,32214,32214,5476,26738,7561,1.0,sunny,1.000,regular_day,1.00,False,722,34,0.2044,706,10,3,3,129,375,194,24,9566.50,13.25,1318.12,0.095,0.424706,375,14.3,6.6,14.8,21.3,9.5,3.8,70.3,136.08,10.27,13.8
509,2025-05-24,5,Saturday,True,5,2025,144,21,unknown_period,regular,0.50,Unknown academic period,32216,32216,5476,26740,7561,1.0,sunny,1.000,regular_day,1.00,False,576,27,0.2044,563,8,2,3,103,299,155,19,7632.00,13.25,836.25,0.076,0.338824,299,9.1,4.2,9.4,13.5,6.0,2.4,44.6,171.12,12.91,11.0
510,2025-05-25,6,Sunday,True,5,2025,145,21,unknown_period,regular,0.50,Unknown academic period,32219,32219,5477,26742,7562,1.00,sunny,1.000,regular_day,1.0,False,665,31,0.2044,650,9,3,3,119,345,179,22,8811.25,13.25,930.00,0.088,0.391176,345,10.1,4.7,10.4,15.0,6.7,2.7,49.6,177.65,13.41,10.6
511,2025-05-26,0,Monday,False,5,2025,146,22,unknown_period,regular,0.50,Unknown academic period,32221,32221,5477,26744,7563,1.00,sunny,1.000,regular_day,1.0,False,746,35,0.2044,729,10,3,4,134,387,201,24,9884.50,13.25,1348.12,0.099,0.438824,387,14.6,6.8,15.1,21.8,9.7,3.9,71.9,137.48,10.38,13.6
512,2025-05-27,1,Tuesday,False,5,2025,147,22,unknown_period,regular,0.50,Unknown academic period,32224,32224,5478,26746,7564,1.00,sunny,1.000,regular_day,1.0,False,852,40,0.2044,833,11,4,4,153,443,230,26,11289.00,13.25,1486.88,0.113,0.501176,443,16.1,7.5,16.7,24.0,10.7,4.3,79.3,142.36,10.74,13.2
513,2025-05-28,2,Wednesday,False,5,2025,148,22,unknown_period,regular,0.50,Unknown academic period,32226,32226,5478,26748,7564,1.00,sunny,1.000,regular_day,1.0,False,876,41,0.2044,856,12,4,4,157,455,236,28,11607.00,13.25,1515.00,0.116,0.515294,455,16.4,7.6,17.0,24.5,10.9,4.4,80.8,143.65,10.84,13.1
514,2025-05-29,3,Thursday,False,5,2025,149,22,unknown_period,regular,0.50,Unknown academic period,32229,32229,5478,26751,7564,1.00,cloudy,1.023,regular_day,1.0,False,855,40,0.2044,836,11,4,4,153,444,230,28,11328.75,13.25,1488.75,0.113,0.502941,444,16.1,7.5,16.7,24.1,10.7,4.3,79.4,142.68,10.77,13.1
515,2025-05-30,4,Friday,False,5,2025,150,22,unknown_period,regular,0.50,Unknown academic period,32231,32231,5479,26752,7565,1.00,sunny,1.000,regular_day,1.0,False,722,34,0.2044,706,10,3,3,129,375,194,24,9566.50,13.25,1318.12,0.095,0.424706,375,14.3,6.6,14.8,21.3,9.5,3.8,70.3,136.08,10.27,13.8
516,2025-05-31,5,Saturday,True,5,2025,151,22,unknown_period,regular,0.50,Unknown academic period,32233,32233,5479,26754,7565,1.00,cloudy,1.023,regular_day,1.0,False,589,28,0.2044,576,8,2,3,106,306,159,18,7804.25,13.25,851.25,0.078,0.346471,306,9.2,4.3,9.5,13.8,6.1,2.5,45.4,171.90,12.97,10.9
517,2025-06-01,6,Sunday,True,6,2025,152,22,summer_session,regular,0.32,Regular summer session,32236,10315,1753,8562,2420,0.32,cloudy,1.023,regular_day,1.0,False,139,6,0.2044,135,1,0,3,25,72,37,5,1841.75,13.25,459.38,0.057,0.081765,72,4.0,2.0,6.0,8.0,3.0,1.5,24.5,75.17,5.67,24.9
518,2025-06-02,0,Monday,False,6,2025,153,23,summer_session,regular,0.32,Regular summer session,32238,10316,1753,8563,2420,0.32,cloudy,1.023,regular_day,1.0,False,156,7,0.2044,152,2,0,2,28,81,42,5,2067.00,13.25,459.38,0.064,0.091765,81,4.0,2.0,6.0,8.0,3.0,1.5,24.5,84.37,6.37,22.2
519,2025-06-03,1,Tuesday,False,6,2025,154,23,summer_session,regular,0.32,Regular summer session,32241,10317,1753,8564,2420,0.32,extreme_heat,0.891,regular_day,1.0,False,155,7,0.2044,151,2,0,2,27,80,41,7,2053.75,13.25,459.38,0.064,0.091176,80,4.0,2.0,6.0,8.0,3.0,1.5,24.5,83.83,6.33,22.4
520,2025-06-04,2,Wednesday,False,6,2025,155,23,summer_session,regular,0.32,Regular summer session,32243,10317,1753,8564,2420,0.32,sunny,1.000,regular_day,1.00,False,179,8,0.2044,175,2,0,2,32,93,48,6,2371.75,13.25,459.38,0.074,0.105294,93,4.0,2.0,6.0,8.0,3.0,1.5,24.5,96.81,7.31,19.4
521,2025-06-05,3,Thursday,False,6,2025,156,23,summer_session,regular,0.32,Regular summer session,32246,10318,1754,8564,2421,0.32,sunny,1.000,regular_day,1.00,False,171,8,0.2044,167,2,0,2,30,88,46,7,2265.75,13.25,459.38,0.071,0.100588,88,4.0,2.0,6.0,8.0,3.0,1.5,24.5,92.48,6.98,20.3
522,2025-06-06,4,Friday,False,6,2025,157,23,summer_session,regular,0.32,Regular summer session,32248,10319,1754,8565,2422,0.32,cloudy,1.023,club_fair,1.34,False,202,9,0.2044,197,2,1,2,36,105,54,7,2676.50,13.25,459.38,0.083,0.118824,105,4.0,2.0,6.0,8.0,3.0,1.5,24.5,109.24,8.24,17.2
523,2025-06-07,5,Saturday,True,6,2025,158,23,summer_session,regular,0.32,Regular summer session,32250,10320,1754,8566,2422,0.32,sunny,1.000,regular_day,1.00,False,118,5,0.2044,115,1,0,2,21,61,31,5,1563.50,13.25,459.38,0.049,0.069412,61,4.0,2.0,6.0,8.0,3.0,1.5,24.5,63.82,4.82,29.4
524,2025-06-08,6,Sunday,True,6,2025,159,23,summer_session,regular,0.32,Regular summer session,32253,10320,1754,8566,2422,0.32,sunny,1.000,regular_day,1.00,False,136,6,0.2044,133,1,0,2,24,70,36,6,1802.00,13.25,459.38,0.056,0.080000,70,4.0,2.0,6.0,8.0,3.0,1.5,24.5,73.55,5.55,25.5
525,2025-06-09,0,Monday,False,6,2025,160,24,summer_session,regular,0.32,Regular summer session,32255,10321,1754,8567,2422,0.32,sunny,1.000,regular_day,1.00,False,153,7,0.2044,149,2,0,2,27,79,41,6,2027.25,13.25,459.38,0.063,0.090000,79,4.0,2.0,6.0,8.0,3.0,1.5,24.5,82.74,6.24,22.7
526,2025-06-10,1,Tuesday,False,6,2025,161,24,summer_session,regular,0.32,Regular summer session,32258,10322,1754,8568,2422,0.32,sunny,1.000,regular_day,1.00,False,174,8,0.2044,170,2,0,2,31,90,46,7,2305.50,13.25,459.38,0.072,0.102353,90,4.0,2.0,6.0,8.0,3.0,1.5,24.5,94.10,7.10,19.9
527,2025-06-11,2,Wednesday,False,6,2025,162,24,summer_session,regular,0.32,Regular summer session,32260,10323,1754,8569,2422,0.32,sunny,1.000,regular_day,1.00,False,179,8,0.2044,175,2,0,2,32,93,48,6,2371.75,13.25,459.38,0.074,0.105294,93,4.0,2.0,6.0,8.0,3.0,1.5,24.5,96.81,7.31,19.4
528,2025-06-12,3,Thursday,False,6,2025,163,24,summer_session,regular,0.32,Regular summer session,32263,10324,1755,8569,2423,0.32,sunny,1.000,regular_day,1.00,False,171,8,0.2044,167,2,0,2,30,88,46,7,2265.75,13.25,459.38,0.071,0.100588,88,4.0,2.0,6.0,8.0,3.0,1.5,24.5,92.48,6.98,20.3
529,2025-06-13,4,Friday,False,6,2025,164,24,summer_session,regular,0.32,Regular summer session,32265,10324,1755,8569,2423,0.32,extreme_heat,0.891,regular_day,1.00,False,131,6,0.2044,128,1,0,2,23,68,35,5,1735.75,13.25,459.38,0.054,0.077059,68,4.0,2.0,6.0,8.0,3.0,1.5,24.5,70.85,5.35,26.5
530,2025-06-14,5,Saturday,True,6,2025,165,24,summer_session,regular,0.32,Regular summer session,32268,10325,1755,8570,2423,0.32,sunny,1.000,regular_day,1.0,False,118,5,0.2044,115,1,0,2,21,61,31,5,1563.50,13.25,459.38,0.049,0.069412,61,4.0,2.0,6.0,8.0,3.0,1.5,24.5,63.82,4.82,29.4
531,2025-06-15,6,Sunday,True,6,2025,166,24,summer_session,regular,0.32,Regular summer session,32270,10326,1755,8571,2423,0.32,sunny,1.000,regular_day,1.0,False,136,6,0.2044,133,1,0,2,24,70,36,6,1802.00,13.25,459.38,0.056,0.080000,70,4.0,2.0,6.0,8.0,3.0,1.5,24.5,73.55,5.55,25.5
